,Survived,Pclass,Age,SibSp,Parch,Fare,FamilySize,IsAlone,Missing Age Values,IsMale
28,1,3,-1.6129144134209206,-0.6821332422386645,-0.5604974054050026,-0.7912980755463127,-0.8076357959076294,0.8119223343984153,1,0
29,0,3,-1.6129144134209206,-0.6821332422386645,-0.5604974054050026,-0.7891294615239259,-0.8076357959076294,0.8119223343984153,1,1
30,0,1,0.8895488425774047,-0.6821332422386645,-0.5604974054050026,0.4654687015445979,-0.8076357959076294,0.8119223343984153,0,1
31,1,1,-1.6129144134209206,1.446504811022313,-0.5604974054050026,1.919866547712641,1.0564027057455865,-1.231644897095901,1,0
32,1,3,-1.6129144134209206,-0.6821332422386645,-0.5604974054050026,-0.8083351078073664,-0.8076357959076294,0.8119223343984153,1,0
33,0,2,1.8075579127002959,-0.6821332422386645,-0.5604974054050026,-0.4960933457219483,-0.8076357959076294,0.8119223343984153,0,1
34,0,1,0.39146353667113876,1.446504811022313,-0.5604974054050026,1.4426635477905794,1.0564027057455865,-1.231644897095901,0,1
35,0,1,0.9668249822956954,1.446504811022313,-0.5604974054050026,1.0442127370599787,1.0564027057455865,-1.231644897095901,0,1
36,1,3,-1.6129144134209206,-0.6821332422386645,-0.5604974054050026,-0.8800176974374337,-0.8076357959076294,0.8119223343984153,1,1
37,0,3,0.06417592334073798,-0.6821332422386645,-0.5604974054050026,-0.7692011577934316,-0.8076357959076294,0.8119223343984153,0,1
38,0,3,-0.0880037971667794,1.5066609266900168,-0.5604974054050026,0.04739009508395224,1.3027783463009814,-1.231644897095901,0,0
39,1,3,-0.30598978935662574,1.446504811022313,-0.5604974054050026,-0.4262962928886961,1.0564027057455865,-1.231644897095901,0,0
40,0,3,0.8895488425774047,1.446504811022313,-0.5604974054050026,-0.6014657867443792,1.0564027057455865,-1.231644897095901,0,0
41,0,2,0.34671064424675274,1.446504811022313,-0.5604974054050026,0.1985779389726871,1.0564027057455865,-1.231644897095901,0,0
42,0,3,-1.6129144134209206,-0.6821332422386645,-0.5604974054050026,-0.7891294615239259,-0.8076357959076294,0.8119223343984153,1,1
43,1,2,-1.0778809310274198,1.446504811022313,1.789482767178977,0.8425816183007059,1.3904282326889916,-1.231644897095901,0,0
44,1,3,-0.03632792170165661,-0.6821332422386645,-0.5604974054050026,-0.7912980755463127,-0.8076357959076294,0.8119223343984153,0,0
45,0,3,-1.6129144134209206,-0.6821332422386645,-0.5604974054050026,-0.7692011577934316,-0.8076357959076294,0.8119223343984153,1,1
46,0,3,-1.6129144134209206,1.446504811022313,-0.5604974054050026,-0.10130535273764503,1.0564027057455865,-1.231644897095901,1,1
47,1,3,-1.6129144134209206,-0.6821332422386645,-0.5604974054050026,-0.8083351078073664,-0.8076357959076294,0.8119223343984153,1,0
48,0,3,-1.6129144134209206,1.5066609266900168,-0.5604974054050026,0.22952864642053583,1.3027783463009814,-1.231644897095901,1,1
49,0,3,-0.0880037971667794,1.446504811022313,-0.5604974054050026,0.03634765652550447,1.0564027057455865,-1.231644897095901,0,0
50,0,3,-0.7515354272278713,1.5276112584569592,1.779564118782665,0.8000290999596275,1.4547821926505087,-1.231644897095901,0,1
51,0,3,0.06417592334073798,-0.6821332422386645,-0.5604974054050026,-0.8017082700836489,-0.8076357959076294,0.8119223343984153,0,1
52,1,1,1.227174103283895,1.446504811022313,-0.5604974054050026,1.38418976479418,1.0564027057455865,-1.231644897095901,0,0
53,1,2,0.4356353127556447,1.446504811022313,-0.5604974054050026,0.4044884637814351,1.0564027057455865,-1.231644897095901,0,0
54,0,1,1.7750963221800873,-0.6821332422386645,1.779564118782665,1.1993138325151804,1.0564027057455865,-1.231644897095901,0,1
55,1,1,-1.6129144134209206,-0.6821332422386645,-0.5604974054050026,0.6973288233298898,-0.8076357959076294,0.8119223343984153,1,1
56,1,2,0.06417592334073798,-0.6821332422386645,-0.5604974054050026,-0.4960933457219483,-0.8076357959076294,0.8119223343984153,0,0
57,0,3,0.4136203545063342,-0.6821332422386645,-0.5604974054050026,-0.8800176974374337,-0.8076357959076294,0.8119223343984153,0,1
58,1,2,-0.9041779935927775,1.446504811022313,1.789482767178977,0.4664673656642816,1.3904282326889916,-1.231644897095901,0,0
59,0,3,-0.4843798224553737,1.5303782222228435,1.789482767178977,0.9517113784333074,1.4776540886508616,-1.231644897095901,0,1
60,0,3,0.11312350138134629,-0.6821332422386645,-0.5604974054050026,-0.8800176974374337,-0.8076357959076294,0.8119223343984153,0,1
61,1,1,0.8108302845121201,-0.6821332422386645,-0.5604974054050026,1.4198644697798686,-0.8076357959076294,0.8119223343984153,0,0
62,0,1,1.080232728947435,1.446504811022313,-0.5604974054050026,1.4560434984209962,1.0564027057455865,-1.231644897095901,0,1
63,0,3,-0.9877133226925876,1.5217941611027195,1.789482767178977,0.47157940453767905,1.4547821926505087,-1.231644897095901,0,1
64,0,1,-1.6129144134209206,-0.6821332422386645,-0.5604974054050026,0.4654687015445979,-0.8076357959076294,0.8119223343984153,1,1
65,1,3,-1.6129144134209206,1.446504811022313,1.779564118782665,-0.11786386658077697,1.3027783463009814,-1.231644897095901,1,1
66,1,2,0.4356353127556447,-0.6821332422386645,-0.5604974054050026,-0.4960933457219483,-0.8076357959076294,0.8119223343984153,0,0
67,0,3,-0.03632792170165661,-0.6821332422386645,-0.5604974054050026,-0.7554332421144041,-0.8076357959076294,0.8119223343984153,0,1
68,1,3,-0.1407212367330206,1.5276112584569592,1.789482767178977,-0.7853258823880179,1.4686468708456117,-1.231644897095901,0,0
69,0,3,0.3013478100356576,1.5066609266900168,-0.5604974054050026,-0.6936759666488835,1.3027783463009814,-1.231644897095901,0,1
70,0,2,0.5649195524643357,-0.6821332422386645,-0.5604974054050026,-0.4960933457219483,-0.8076357959076294,0.8119223343984153,0,1
71,0,3,-0.1945609601250349,1.5303782222228435,1.789482767178977,0.9517113784333074,1.4776540886508616,-1.231644897095901,0,0
72,0,2,0.06417592334073798,-0.6821332422386645,-0.5604974054050026,1.347282381791781,-0.8076357959076294,0.8119223343984153,0,1
73,0,3,0.3013478100356576,1.446504811022313,-0.5604974054050026,-0.17139837958356005,1.0564027057455865,-1.231644897095901,0,1
74,1,3,0.5649195524643357,-0.6821332422386645,-0.5604974054050026,1.117820850044814,-0.8076357959076294,0.8119223343984153,0,1
75,0,3,0.25534364930394354,-0.6821332422386645,-0.5604974054050026,-0.8217182666191444,-0.8076357959076294,0.8119223343984153,0,1
76,0,3,-1.6129144134209206,-0.6821332422386645,-0.5604974054050026,-0.7891294615239259,-0.8076357959076294,0.8119223343984153,1,1
77,0,3,-1.6129144134209206,-0.6821332422386645,-0.5604974054050026,-0.7692011577934316,-0.8076357959076294,0.8119223343984153,1,1
78,1,2,-1.3112382011666255,-0.6821332422386645,1.789482767178977,0.5081712326837144,1.3027783463009814,-1.231644897095901,0,1
79,1,3,0.4792525253044646,-0.6821332422386645,-0.5604974054050026,-0.3202785258858731,-0.8076357959076294,0.8119223343984153,0,0
80,0,3,0.11312350138134629,-0.6821332422386645,-0.5604974054050026,-0.6543433465675699,-0.8076357959076294,0.8119223343984153,0,1
81,1,3,0.4356353127556447,-0.6821332422386645,-0.5604974054050026,-0.5987585016771708,-0.8076357959076294,0.8119223343984153,0,1
82,1,3,-1.6129144134209206,-0.6821332422386645,-0.5604974054050026,-0.8033609778761333,-0.8076357959076294,0.8119223343984153,1,0
83,0,1,0.39146353667113876,-0.6821332422386645,-0.5604974054050026,0.95554370488376,-0.8076357959076294,0.8119223343984153,0,1
84,1,2,-0.1407212367330206,-0.6821332422386645,-0.5604974054050026,-0.4960933457219483,-0.8076357959076294,0.8119223343984153,0,0
85,1,3,0.6070131645185599,1.5217941611027195,-0.5604974054050026,-0.07898000680461652,1.3904282326889916,-1.231644897095901,0,0
86,0,3,-0.1945609601250349,1.446504811022313,1.79100601538413,0.6674574880252925,1.4319289004612015,-1.231644897095901,0,1
87,0,3,-1.6129144134209206,-0.6821332422386645,-0.5604974054050026,-0.7692011577934316,-0.8076357959076294,0.8119223343984153,1,1
88,1,1,0.16127094171089087,1.5217941611027195,1.789482767178977,2.3737364981870015,1.4547821926505087,-1.231644897095901,0,0
89,0,3,0.20866388270578898,-0.6821332422386645,-0.5604974054050026,-0.7692011577934316,-0.8076357959076294,0.8119223343984153,0,1
90,0,3,0.4356353127556447,-0.6821332422386645,-0.5604974054050026,-0.7692011577934316,-0.8076357959076294,0.8119223343984153,0,1
91,0,3,0.014377586750938642,-0.6821332422386645,-0.5604974054050026,-0.7945727342839519,-0.8076357959076294,0.8119223343984153,0,1
92,0,1,1.1174074512055814,1.446504811022313,-0.5604974054050026,1.1878709958248734,1.0564027057455865,-1.231644897095901,0,1
93,0,3,0.3013478100356576,1.446504811022313,1.789482767178977,0.17864916872125777,1.3904282326889916,-1.231644897095901,0,1
94,0,3,1.5762567990435057,-0.6821332422386645,-0.5604974054050026,-0.8770574958176888,-0.8076357959076294,0.8119223343984153,0,1
95,0,3,-1.6129144134209206,-0.6821332422386645,-0.5604974054050026,-0.7692011577934316,-0.8076357959076294,0.8119223343984153,1,1
96,0,1,1.9671917305051636,-0.6821332422386645,-0.5604974054050026,0.6749699957762942,-0.8076357959076294,0.8119223343984153,0,1
97,1,1,0.16127094171089087,-0.6821332422386645,1.779564118782665,1.2185607921577546,1.0564027057455865,-1.231644897095901,0,1
98,1,2,0.6486401537030836,-0.6821332422386645,1.779564118782665,0.28679068327733886,1.0564027057455865,-1.231644897095901,0,0
99,0,2,0.6486401537030836,1.446504811022313,-0.5604974054050026,0.4044884637814351,1.0564027057455865,-1.231644897095901,0,1
100,0,3,0.39146353667113876,-0.6821332422386645,-0.5604974054050026,-0.7891294615239259,-0.8076357959076294,0.8119223343984153,0,0
101,0,3,-1.6129144134209206,-0.6821332422386645,-0.5604974054050026,-0.7891294615239259,-0.8076357959076294,0.8119223343984153,1,1
102,0,1,0.06417592334073798,-0.6821332422386645,1.779564118782665,1.3903966500336236,1.0564027057455865,-1.231644897095901,0,1
103,0,3,0.6070131645185599,-0.6821332422386645,-0.5604974054050026,-0.69466279306201,-0.8076357959076294,0.8119223343984153,0,1
104,0,3,0.7708983798947564,1.5066609266900168,-0.5604974054050026,-0.7853258823880179,1.3027783463009814,-1.231644897095901,0,1
105,0,3,0.39146353667113876,-0.6821332422386645,-0.5604974054050026,-0.7891294615239259,-0.8076357959076294,0.8119223343984153,0,1
106,1,3,0.06417592334073798,-0.6821332422386645,-0.5604974054050026,-0.8217182666191444,-0.8076357959076294,0.8119223343984153,0,0
107,1,3,-1.6129144134209206,-0.6821332422386645,-0.5604974054050026,-0.8050163480675538,-0.8076357959076294,0.8119223343984153,1,1
108,0,3,0.8108302845121201,-0.6821332422386645,-0.5604974054050026,-0.7891294615239259,-0.8076357959076294,0.8119223343984153,0,1
109,1,3,-1.6129144134209206,1.446504811022313,-0.5604974054050026,0.3337922740901175,1.0564027057455865,-1.231644897095901,1,0
110,0,1,1.1542836271616757,-0.6821332422386645,-0.5604974054050026,1.0442127370599787,-0.8076357959076294,0.8119223343984153,0,1
111,0,3,-0.27763014498796995,1.446504811022313,-0.5604974054050026,-0.17139837958356005,1.0564027057455865,-1.231644897095901,0,0
112,0,3,0.11312350138134629,-0.6821332422386645,-0.5604974054050026,-0.7692011577934316,-0.8076357959076294,0.8119223343984153,0,1
113,0,3,0.014377586750938642,1.446504811022313,-0.5604974054050026,-0.5642156352481185,1.0564027057455865,-1.231644897095901,0,0
114,0,3,-0.1407212367330206,-0.6821332422386645,-0.5604974054050026,-0.17111305945942262,-0.8076357959076294,0.8119223343984153,0,0
115,0,3,0.06417592334073798,-0.6821332422386645,-0.5604974054050026,-0.7853258823880179,-0.8076357959076294,0.8119223343984153,0,1
116,0,3,1.951421685227375,-0.6821332422386645,-0.5604974054050026,-0.8083351078073664,-0.8076357959076294,0.8119223343984153,0,1
117,0,2,0.4356353127556447,1.446504811022313,-0.5604974054050026,0.1985779389726871,1.0564027057455865,-1.231644897095901,0,1
118,0,1,0.20866388270578898,-0.6821332422386645,1.779564118782665,2.3279725294738904,1.0564027057455865,-1.231644897095901,0,1
119,0,3,-1.1771281924791328,1.5276112584569592,1.789482767178977,0.5792454287622016,1.4686468708456117,-1.231644897095901,0,0
120,0,2,0.06417592334073798,1.5066609266900168,-0.5604974054050026,1.347282381791781,1.3027783463009814,-1.231644897095901,0,1
121,0,3,-1.6129144134209206,-0.6821332422386645,-0.5604974054050026,-0.7692011577934316,-0.8076357959076294,0.8119223343984153,1,1
122,0,2,0.586025879737396,1.446504811022313,-0.5604974054050026,0.5423587387422377,1.0564027057455865,-1.231644897095901,0,1
123,1,2,0.586025879737396,-0.6821332422386645,-0.5604974054050026,-0.27846151541839353,-0.8076357959076294,0.8119223343984153,0,0
124,0,1,1.4047265069551473,-0.6821332422386645,1.779564118782665,1.3903966500336236,1.0564027057455865,-1.231644897095901,0,1
125,1,3,-0.42321432433580874,1.446504811022313,-0.5604974054050026,-0.4262962928886961,1.0564027057455865,-1.231644897095901,0,1
126,0,3,-1.6129144134209206,-0.6821332422386645,-0.5604974054050026,-0.8083351078073664,-0.8076357959076294,0.8119223343984153,1,1
127,1,3,0.20866388270578898,-0.6821332422386645,-0.5604974054050026,-0.8925637674686577,-0.8076357959076294,0.8119223343984153,0,1
128,1,3,-1.6129144134209206,1.446504811022313,1.779564118782665,0.2594325905077251,1.3027783463009814,-1.231644897095901,1,0
129,0,3,1.080232728947435,-0.6821332422386645,-0.5604974054050026,-0.9168931114011543,-0.8076357959076294,0.8119223343984153,0,1
130,0,3,0.6070131645185599,-0.6821332422386645,-0.5604974054050026,-0.7891294615239259,-0.8076357959076294,0.8119223343984153,0,1
131,0,3,0.014377586750938642,-0.6821332422386645,-0.5604974054050026,-0.905876659924372,-0.8076357959076294,0.8119223343984153,0,1
132,0,3,1.1542836271616757,1.446504811022313,-0.5604974054050026,-0.16821606410990694,1.0564027057455865,-1.231644897095901,0,0
133,1,2,0.4356353127556447,1.446504811022313,-0.5604974054050026,0.4044884637814351,1.0564027057455865,-1.231644897095901,0,0
134,0,2,0.25534364930394354,-0.6821332422386645,-0.5604974054050026,-0.27846151541839353,-0.8076357959076294,0.8119223343984153,0,1
135,0,2,0.16127094171089087,-0.6821332422386645,-0.5604974054050026,-0.13110235709675389,-0.8076357959076294,0.8119223343984153,0,1
136,1,1,-0.03632792170165661,-0.6821332422386645,1.789482767178977,0.41482659123043186,1.3027783463009814,-1.231644897095901,0,0
137,0,1,0.7708983798947564,1.446504811022313,-0.5604974054050026,1.0628532846526557,1.0564027057455865,-1.231644897095901,0,1
138,0,3,-0.1945609601250349,-0.6821332422386645,-0.5604974054050026,-0.629874254331861,-0.8076357959076294,0.8119223343984153,0,1
139,0,1,0.20866388270578898,-0.6821332422386645,-0.5604974054050026,1.4112896018827996,-0.8076357959076294,0.8119223343984153,0,1
140,0,3,-1.6129144134209206,-0.6821332422386645,1.789482767178977,-0.11786386658077697,1.3027783463009814,-1.231644897095901,1,0
141,1,3,0.11312350138134629,-0.6821332422386645,-0.5604974054050026,-0.8083351078073664,-0.8076357959076294,0.8119223343984153,0,0
142,1,3,0.20866388270578898,1.446504811022313,-0.5604974054050026,-0.07898000680461652,1.0564027057455865,-1.231644897095901,0,0
143,0,3,-0.03632792170165661,-0.6821332422386645,-0.5604974054050026,-0.9506581980743476,-0.8076357959076294,0.8119223343984153,0,1
144,0,2,-0.0880037971667794,-0.6821332422386645,-0.5604974054050026,-0.403112655921946,-0.8076357959076294,0.8119223343984153,0,1
145,0,2,-0.03632792170165661,1.446504811022313,1.779564118782665,0.7293233521288,1.3027783463009814,-1.231644897095901,0,1
146,1,3,0.34671064424675274,-0.6821332422386645,-0.5604974054050026,-0.8022632834014496,-0.8076357959076294,0.8119223343984153,0,1
147,0,3,-0.6128573928126759,1.5066609266900168,1.789482767178977,0.6674574880252925,1.4319289004612015,-1.231644897095901,0,0
148,0,2,0.7507832471885646,-0.6821332422386645,1.789482767178977,0.4044884637814351,1.3027783463009814,-1.231644897095901,0,1
149,0,2,0.9668249822956954,-0.6821332422386645,-0.5604974054050026,-0.27846151541839353,-0.8076357959076294,0.8119223343984153,0,1
150,0,2,1.29896771518445,-0.6821332422386645,-0.5604974054050026,-0.3162164358363538,-0.8076357959076294,0.8119223343984153,0,1
151,1,1,0.11312350138134629,1.446504811022313,-0.5604974054050026,1.2620399639868174,1.0564027057455865,-1.231644897095901,0,0
152,0,3,1.4567840787918764,-0.6821332422386645,-0.5604974054050026,-0.7692011577934316,-0.8076357959076294,0.8119223343984153,0,1
153,0,3,0.9089993403085619,-0.6821332422386645,1.789482767178977,-0.16821606410990694,1.3027783463009814,-1.231644897095901,0,1
154,0,3,-1.6129144134209206,-0.6821332422386645,-0.5604974054050026,-0.8682131726321755,-0.8076357959076294,0.8119223343984153,1,1
155,0,1,1.29896771518445,-0.6821332422386645,1.779564118782665,1.1907921711974547,1.0564027057455865,-1.231644897095901,0,1
156,1,3,-0.1945609601250349,-0.6821332422386645,-0.5604974054050026,-0.8105580222699071,-0.8076357959076294,0.8119223343984153,0,0
157,0,3,0.4792525253044646,-0.6821332422386645,-0.5604974054050026,-0.7692011577934316,-0.8076357959076294,0.8119223343984153,0,1
158,0,3,-1.6129144134209206,-0.6821332422386645,-0.5604974054050026,-0.6936759666488835,-0.8076357959076294,0.8119223343984153,1,1
159,0,3,-1.6129144134209206,1.53334278416302,1.789482767178977,1.2996241539465045,1.4914211399135713,-1.231644897095901,1,1
160,0,3,1.0427504724943433,-0.6821332422386645,1.779564118782665,-0.06335733563033921,1.0564027057455865,-1.231644897095901,0,1
161,1,2,0.8895488425774047,-0.6821332422386645,-0.5604974054050026,-0.08530388307508743,-0.8076357959076294,0.8119223343984153,0,0
162,0,3,0.3013478100356576,-0.6821332422386645,-0.5604974054050026,-0.8050163480675538,-0.8076357959076294,0.8119223343984153,0,1
163,0,3,-0.1407212367330206,-0.6821332422386645,-0.5604974054050026,-0.6936759666488835,-0.8076357959076294,0.8119223343984153,0,1
164,0,3,-1.2900687781693243,1.5276112584569592,1.779564118782665,0.8000290999596275,1.4547821926505087,-1.231644897095901,0,1
165,1,3,-0.6128573928126759,-0.6821332422386645,1.789482767178977,0.17627507092615674,1.3027783463009814,-1.231644897095901,0,1
166,1,1,-1.6129144134209206,-0.6821332422386645,1.779564118782665,1.0940698929918569,1.0564027057455865,-1.231644897095901,1,0
167,0,3,1.080232728947435,1.446504811022313,1.7914105313046582,0.47157940453767905,1.4547821926505087,-1.231644897095901,0,0
168,0,1,-1.6129144134209206,-0.6821332422386645,-0.5604974054050026,0.4017309195785657,-0.8076357959076294,0.8119223343984153,1,1
169,0,3,0.39146353667113876,-0.6821332422386645,-0.5604974054050026,1.117820850044814,-0.8076357959076294,0.8119223343984153,0,1
170,0,1,1.6433401942299288,-0.6821332422386645,-0.5604974054050026,0.6434723278609322,-0.8076357959076294,0.8119223343984153,0,1
171,0,3,-0.9877133226925876,1.5276112584569592,1.779564118782665,0.5122328637472877,1.4547821926505087,-1.231644897095901,0,1
172,1,3,-1.2900687781693243,1.446504811022313,1.779564118782665,-0.4361922242314635,1.3027783463009814,-1.231644897095901,0,0
173,0,3,0.06417592334073798,-0.6821332422386645,-0.5604974054050026,-0.7853258823880179,-0.8076357959076294,0.8119223343984153,0,1
174,0,1,1.47401985048879,-0.6821332422386645,-0.5604974054050026,0.5617017130769288,-0.8076357959076294,0.8119223343984153,0,1
175,0,3,-0.0880037971667794,1.446504811022313,1.779564118782665,-0.7945727342839519,1.3027783463009814,-1.231644897095901,0,1
176,0,3,-1.6129144134209206,1.5217941611027195,1.779564118782665,0.38468842138052073,1.4319289004612015,-1.231644897095901,1,1
177,0,1,1.2632042795972571,-0.6821332422386645,-0.5604974054050026,0.49875619063555726,-0.8076357959076294,0.8119223343984153,0,0
178,0,2,0.4792525253044646,-0.6821332422386645,-0.5604974054050026,-0.27846151541839353,-0.8076357959076294,0.8119223343984153,0,1
179,0,3,0.7305662208168588,-0.6821332422386645,-0.5604974054050026,-3.701398883655175,-0.8076357959076294,0.8119223343984153,0,1
180,0,3,-1.6129144134209206,1.53334278416302,1.789482767178977,1.2996241539465045,1.4914211399135713,-1.231644897095901,1,0
181,0,2,-1.6129144134209206,-0.6821332422386645,-0.5604974054050026,-0.13082240522497904,-0.8076357959076294,0.8119223343984153,1,1
182,0,3,-0.6128573928126759,1.5276112584569592,1.789482767178977,0.5826116569241093,1.4686468708456117,-1.231644897095901,0,1
183,1,2,-1.2900687781693243,1.5066609266900168,1.779564118782665,0.7840089000674458,1.3904282326889916,-1.231644897095901,0,1
184,1,3,-0.9877133226925876,-0.6821332422386645,1.789482767178977,0.24488182888053164,1.3027783463009814,-1.231644897095901,0,0
185,0,1,-1.6129144134209206,-0.6821332422386645,-0.5604974054050026,1.0091807091120029,-0.8076357959076294,0.8119223343984153,1,1
186,1,3,-1.6129144134209206,1.446504811022313,-0.5604974054050026,-0.10130535273764503,1.0564027057455865,-1.231644897095901,1,0
187,1,1,1.080232728947435,-0.6821332422386645,-0.5604974054050026,0.4244480392718817,-0.8076357959076294,0.8119223343984153,0,1
188,0,3,0.8895488425774047,1.446504811022313,1.779564118782665,-0.10130535273764503,1.3027783463009814,-1.231644897095901,0,1
189,0,3,0.7305662208168588,-0.6821332422386645,-0.5604974054050026,-0.7891294615239259,-0.8076357959076294,0.8119223343984153,0,1
190,1,2,0.5649195524643357,-0.6821332422386645,-0.5604974054050026,-0.27846151541839353,-0.8076357959076294,0.8119223343984153,0,0
191,0,2,-0.03632792170165661,-0.6821332422386645,-0.5604974054050026,-0.27846151541839353,-0.8076357959076294,0.8119223343984153,0,1
192,1,3,-0.03632792170165661,1.446504811022313,-0.5604974054050026,-0.7945727342839519,1.0564027057455865,-1.231644897095901,0,0
193,1,2,-1.0778809310274198,1.446504811022313,1.779564118782665,0.4044884637814351,1.3027783463009814,-1.231644897095901,0,1
194,1,1,1.0427504724943433,-0.6821332422386645,-0.5604974054050026,0.4654687015445979,-0.8076357959076294,0.8119223343984153,0,0
195,1,1,1.5423977315343633,-0.6821332422386645,-0.5604974054050026,1.919866547712641,-0.8076357959076294,0.8119223343984153,0,0
196,0,3,-1.6129144134209206,-0.6821332422386645,-0.5604974054050026,-0.8083351078073664,-0.8076357959076294,0.8119223343984153,1,1
197,0,3,0.9668249822956954,-0.6821332422386645,1.779564118782665,-0.7248454757177454,1.0564027057455865,-1.231644897095901,0,1
198,1,3,-1.6129144134209206,-0.6821332422386645,-0.5604974054050026,-0.8083351078073664,-0.8076357959076294,0.8119223343984153,1,0
199,0,2,0.20866388270578898,-0.6821332422386645,-0.5604974054050026,-0.27846151541839353,-0.8076357959076294,0.8119223343984153,0,0
200,0,3,0.39146353667113876,-0.6821332422386645,-0.5604974054050026,-0.5987585016771708,-0.8076357959076294,0.8119223343984153,0,1
201,0,3,-1.6129144134209206,1.53334278416302,1.789482767178977,1.2996241539465045,1.4914211399135713,-1.231644897095901,1,1
202,0,3,0.6486401537030836,-0.6821332422386645,-0.5604974054050026,-0.9901633953534326,-0.8076357959076294,0.8119223343984153,0,1
203,0,3,1.0988579593293784,-0.6821332422386645,-0.5604974054050026,-0.8806164568505945,-0.8076357959076294,0.8119223343984153,0,1
204,1,3,-0.0880037971667794,-0.6821332422386645,-0.5604974054050026,-0.7692011577934316,-0.8076357959076294,0.8119223343984153,0,1
205,0,3,-1.1771281924791328,-0.6821332422386645,1.779564118782665,-0.49975736027751483,1.0564027057455865,-1.231644897095901,0,0
206,0,3,0.5649195524643357,1.446504811022313,-0.5604974054050026,-0.07898000680461652,1.0564027057455865,-1.231644897095901,0,1
207,1,3,0.3013478100356576,-0.6821332422386645,-0.5604974054050026,0.08960341247706453,-0.8076357959076294,0.8119223343984153,0,1
208,1,3,-0.1945609601250349,-0.6821332422386645,-0.5604974054050026,-0.8083351078073664,-0.8076357959076294,0.8119223343984153,0,0
